Year,Subregion,Habitat,Site,Site_Name,Site_Code,Station,Points,ID_Points,ID_Percent_Cover,ID,ID_Group
2025,DT,PN,27,The Maze,1PA,273,938,2,0.002132196,Polychaetes,Others
2025,DT,PN,27,The Maze,1PA,273,938,1,0.001066098,Porites astreoides,Stony_Coral
2025,DT,PN,27,The Maze,1PA,273,938,9,0.009594883,Siderastrea siderea,Stony_Coral
2025,DT,PN,27,The Maze,1PA,273,938,2,0.002132196,Stephanocoenia intersepta,Stony_Coral
2025,DT,PN,27,The Maze,1PA,273,938,235,0.250533049,Substrate,Substrate
2025,DT,PN,27,The Maze,1PA,273,938,5,0.00533049,Tunicates,Others
2025,DT,PN,27,The Maze,1PA,273,938,16,0.017057569,Unconsolidated Substrate,Substrate
2025,DT,PN,27,The Maze,1PA,273,938,2,0.002132196,Unknown,Unknown
2025,DT,PN,45,Mayer's Peak,1P5,454,800,88,0.11,Branching Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,22,0.0275,Crustose Coralline Algae,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,454,800,6,0.0075,Cyanobacteria,Cyanobacteria
2025,DT,PN,45,Mayer's Peak,1P5,454,800,96,0.12,Dictyota sp,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,454,800,21,0.02625,Encrusting Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,38,0.0475,Gorgonia ventalina,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,1,0.00125,Lobophora sp,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,454,800,1,0.00125,Millepora alcicornis,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,1,0.00125,Montastraea cavernosa,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,1,0.00125,Other Biota,Others
2025,DT,PN,45,Mayer's Peak,1P5,454,800,121,0.15125,Other Macroalgae,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,454,800,41,0.05125,Other Sponge,Porifera
2025,DT,PN,45,Mayer's Peak,1P5,454,800,50,0.0625,Palythoa caribaeorum,Zoanthidea
2025,DT,PN,45,Mayer's Peak,1P5,454,800,12,0.015,Siderastrea siderea,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,7,0.00875,Stephanocoenia intersepta,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,454,800,289,0.36125,Substrate,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,454,800,1,0.00125,Tunicates,Others
2025,DT,PN,45,Mayer's Peak,1P5,454,800,1,0.00125,Unconsolidated Substrate,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,454,800,3,0.00375,Unknown,Unknown
2025,DT,PN,45,Mayer's Peak,1P5,451,812,84,0.103448276,Branching Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,451,812,25,0.030788177,Crustose Coralline Algae,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,451,812,47,0.057881773,Cyanobacteria,Cyanobacteria
2025,DT,PN,45,Mayer's Peak,1P5,451,812,249,0.306650246,Dictyota sp,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,451,812,22,0.027093596,Encrusting Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,451,812,11,0.013546798,Gorgonia ventalina,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,451,812,24,0.02955665,Other Macroalgae,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,451,812,18,0.022167488,Other Sponge,Porifera
2025,DT,PN,45,Mayer's Peak,1P5,451,812,22,0.027093596,Palythoa caribaeorum,Zoanthidea
2025,DT,PN,45,Mayer's Peak,1P5,451,812,1,0.001231527,Porites astreoides,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,451,812,15,0.018472906,Siderastrea siderea,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,451,812,3,0.003694581,Stephanocoenia intersepta,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,451,812,283,0.348522167,Substrate,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,451,812,3,0.003694581,Tunicates,Others
2025,DT,PN,45,Mayer's Peak,1P5,451,812,4,0.004926108,Unconsolidated Substrate,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,451,812,1,0.001231527,Unknown,Unknown
2025,DT,PN,45,Mayer's Peak,1P5,452,857,129,0.150525088,Branching Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,8,0.009334889,Crustose Coralline Algae,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,452,857,13,0.015169195,Cyanobacteria,Cyanobacteria
2025,DT,PN,45,Mayer's Peak,1P5,452,857,164,0.191365228,Dictyota sp,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,452,857,11,0.012835473,Encrusting Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,3,0.003500583,Gorgonia ventalina,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,3,0.003500583,Montastraea cavernosa,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,2,0.002333722,Orbicella species,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,21,0.024504084,Other Macroalgae,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,452,857,23,0.026837806,Other Sponge,Porifera
2025,DT,PN,45,Mayer's Peak,1P5,452,857,31,0.036172695,Palythoa caribaeorum,Zoanthidea
2025,DT,PN,45,Mayer's Peak,1P5,452,857,2,0.002333722,Porites astreoides,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,15,0.017502917,Siderastrea siderea,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,1,0.001166861,Solenastrea bournoni,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,3,0.003500583,Stephanocoenia intersepta,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,452,857,416,0.485414236,Substrate,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,452,857,3,0.003500583,Tunicates,Others
2025,DT,PN,45,Mayer's Peak,1P5,452,857,9,0.01050175,Unknown,Unknown
2025,DT,PN,45,Mayer's Peak,1P5,453,914,89,0.097374179,Branching Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,34,0.037199125,Crustose Coralline Algae,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,453,914,14,0.015317287,Cyanobacteria,Cyanobacteria
2025,DT,PN,45,Mayer's Peak,1P5,453,914,199,0.217724289,Dictyota sp,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,453,914,1,0.001094092,Diploria labyrinthiformis,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,32,0.035010941,Encrusting Octocoral,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,8,0.008752735,Gorgonia ventalina,Octocoral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,7,0.007658643,Other Macroalgae,Macroalgae
2025,DT,PN,45,Mayer's Peak,1P5,453,914,23,0.025164114,Other Sponge,Porifera
2025,DT,PN,45,Mayer's Peak,1P5,453,914,82,0.089715536,Palythoa caribaeorum,Zoanthidea
2025,DT,PN,45,Mayer's Peak,1P5,453,914,1,0.001094092,Polychaetes,Others
2025,DT,PN,45,Mayer's Peak,1P5,453,914,5,0.00547046,Porites astreoides,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,14,0.015317287,Siderastrea siderea,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,2,0.002188184,Stephanocoenia intersepta,Stony_Coral
2025,DT,PN,45,Mayer's Peak,1P5,453,914,385,0.421225383,Substrate,Substrate
2025,DT,PN,45,Mayer's Peak,1P5,453,914,3,0.003282276,Tunicates,Others
2025,DT,PN,45,Mayer's Peak,1P5,453,914,3,0.003282276,Unknown,Unknown
2025,DT,PN,45,Mayer's Peak,1P5,453,914,12,0.013129103,Xestospongia muta,Porifera
2025,DC,I,0,Dade County 5,DC5,1,800,96,0.12,Branching Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,1,800,5,0.00625,Crustose Coralline Algae,Substrate
2025,DC,I,0,Dade County 5,DC5,1,800,3,0.00375,Cyanobacteria,Cyanobacteria
2025,DC,I,0,Dade County 5,DC5,1,800,4,0.005,Dictyota sp,Macroalgae
2025,DC,I,0,Dade County 5,DC5,1,800,7,0.00875,Encrusting Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,1,800,5,0.00625,Gorgonia ventalina,Octocoral
2025,DC,I,0,Dade County 5,DC5,1,800,4,0.005,Millepora alcicornis,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,1,800,4,0.005,Montastraea cavernosa,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,1,800,213,0.26625,Other Macroalgae,Macroalgae
2025,DC,I,0,Dade County 5,DC5,1,800,12,0.015,Other Sponge,Porifera
2025,DC,I,0,Dade County 5,DC5,1,800,6,0.0075,Palythoa caribaeorum,Zoanthidea
2025,DC,I,0,Dade County 5,DC5,1,800,11,0.01375,Porites astreoides,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,1,800,1,0.00125,Porites porites,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,1,800,1,0.00125,Stephanocoenia intersepta,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,1,800,386,0.4825,Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,1,800,41,0.05125,Unconsolidated Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,1,800,1,0.00125,Xestospongia muta,Porifera
2025,DC,I,0,Dade County 5,DC5,3,837,1,0.001194743,Agaricia agaricites,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,3,837,172,0.205495818,Branching Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,3,837,1,0.001194743,Crustose Coralline Algae,Substrate
2025,DC,I,0,Dade County 5,DC5,3,837,28,0.033452808,Cyanobacteria,Cyanobacteria
2025,DC,I,0,Dade County 5,DC5,3,837,3,0.003584229,Encrusting Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,3,837,4,0.004778973,Gorgonia ventalina,Octocoral
2025,DC,I,0,Dade County 5,DC5,3,837,3,0.003584229,Millepora alcicornis,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,3,837,228,0.272401434,Other Macroalgae,Macroalgae
2025,DC,I,0,Dade County 5,DC5,3,837,18,0.021505376,Other Sponge,Porifera
2025,DC,I,0,Dade County 5,DC5,3,837,6,0.007168459,Palythoa caribaeorum,Zoanthidea
2025,DC,I,0,Dade County 5,DC5,3,837,1,0.001194743,Porites astreoides,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,3,837,4,0.004778973,Siderastrea siderea,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,3,837,368,0.439665472,Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,2,850,3,0.003529412,Agaricia agaricites,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,103,0.121176471,Branching Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,2,850,10,0.011764706,Crustose Coralline Algae,Substrate
2025,DC,I,0,Dade County 5,DC5,2,850,5,0.005882353,Cyanobacteria,Cyanobacteria
2025,DC,I,0,Dade County 5,DC5,2,850,25,0.029411765,Dictyota sp,Macroalgae
2025,DC,I,0,Dade County 5,DC5,2,850,9,0.010588235,Encrusting Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,2,850,8,0.009411765,Gorgonia ventalina,Octocoral
2025,DC,I,0,Dade County 5,DC5,2,850,1,0.001176471,Meandrina meandrites,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,1,0.001176471,Millepora alcicornis,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,2,0.002352941,Mycetophyllia aliciae,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,161,0.189411765,Other Macroalgae,Macroalgae
2025,DC,I,0,Dade County 5,DC5,2,850,39,0.045882353,Other Sponge,Porifera
2025,DC,I,0,Dade County 5,DC5,2,850,35,0.041176471,Palythoa caribaeorum,Zoanthidea
2025,DC,I,0,Dade County 5,DC5,2,850,3,0.003529412,Porites astreoides,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,1,0.001176471,Siderastrea siderea,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,1,0.001176471,Stephanocoenia intersepta,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,2,850,434,0.510588235,Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,2,850,9,0.010588235,Unconsolidated Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,4,850,2,0.002352941,Agaricia agaricites,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,4,850,76,0.089411765,Branching Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,4,850,2,0.002352941,Crustose Coralline Algae,Substrate
2025,DC,I,0,Dade County 5,DC5,4,850,23,0.027058824,Cyanobacteria,Cyanobacteria
2025,DC,I,0,Dade County 5,DC5,4,850,6,0.007058824,Encrusting Octocoral,Octocoral
2025,DC,I,0,Dade County 5,DC5,4,850,2,0.002352941,Gorgonia ventalina,Octocoral
2025,DC,I,0,Dade County 5,DC5,4,850,98,0.115294118,Other Macroalgae,Macroalgae
2025,DC,I,0,Dade County 5,DC5,4,850,37,0.043529412,Other Sponge,Porifera
2025,DC,I,0,Dade County 5,DC5,4,850,16,0.018823529,Palythoa caribaeorum,Zoanthidea
2025,DC,I,0,Dade County 5,DC5,4,850,4,0.004705882,Porites astreoides,Stony_Coral
2025,DC,I,0,Dade County 5,DC5,4,850,574,0.675294118,Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,4,850,5,0.005882353,Unconsolidated Substrate,Substrate
2025,DC,I,0,Dade County 5,DC5,4,850,5,0.005882353,Xestospongia muta,Porifera
2025,DC,M,99,Dade County 4,DC4,993,756,2,0.002645503,Agaricia lamarcki,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,993,756,117,0.154761905,Branching Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,993,756,1,0.001322751,Crustose Coralline Algae,Substrate
2025,DC,M,99,Dade County 4,DC4,993,756,11,0.014550265,Cyanobacteria,Cyanobacteria
2025,DC,M,99,Dade County 4,DC4,993,756,3,0.003968254,Dictyota sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,993,756,6,0.007936508,Encrusting Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,993,756,2,0.002645503,Halimeda sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,993,756,11,0.014550265,Millepora alcicornis,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,993,756,4,0.005291005,Montastraea cavernosa,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,993,756,219,0.28968254,Other Macroalgae,Macroalgae
2025,DC,M,99,Dade County 4,DC4,993,756,36,0.047619048,Other Sponge,Porifera
2025,DC,M,99,Dade County 4,DC4,993,756,1,0.001322751,Porites astreoides,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,993,756,2,0.002645503,Siderastrea siderea,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,993,756,1,0.001322751,Stephanocoenia intersepta,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,993,756,302,0.399470899,Substrate,Substrate
2025,DC,M,99,Dade County 4,DC4,993,756,7,0.009259259,Unconsolidated Substrate,Substrate
2025,DC,M,99,Dade County 4,DC4,993,756,31,0.041005291,Xestospongia muta,Porifera
2025,DC,M,99,Dade County 4,DC4,991,777,124,0.15958816,Branching Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,991,777,9,0.011583012,Cyanobacteria,Cyanobacteria
2025,DC,M,99,Dade County 4,DC4,991,777,7,0.009009009,Encrusting Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,991,777,1,0.001287001,Halimeda sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,991,777,1,0.001287001,Millepora alcicornis,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,991,777,89,0.114543115,Other Macroalgae,Macroalgae
2025,DC,M,99,Dade County 4,DC4,991,777,30,0.038610039,Other Sponge,Porifera
2025,DC,M,99,Dade County 4,DC4,991,777,1,0.001287001,Porites astreoides,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,991,777,1,0.001287001,Stephanocoenia intersepta,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,991,777,487,0.626769627,Substrate,Substrate
2025,DC,M,99,Dade County 4,DC4,991,777,27,0.034749035,Xestospongia muta,Porifera
2025,DC,M,99,Dade County 4,DC4,992,784,152,0.193877551,Branching Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,992,784,9,0.011479592,Cyanobacteria,Cyanobacteria
2025,DC,M,99,Dade County 4,DC4,992,784,2,0.00255102,Dictyota sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,992,784,5,0.006377551,Encrusting Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,992,784,2,0.00255102,Halimeda sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,992,784,6,0.007653061,Millepora alcicornis,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,992,784,1,0.00127551,Mycetophyllia aliciae,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,992,784,198,0.25255102,Other Macroalgae,Macroalgae
2025,DC,M,99,Dade County 4,DC4,992,784,39,0.049744898,Other Sponge,Porifera
2025,DC,M,99,Dade County 4,DC4,992,784,347,0.442602041,Substrate,Substrate
2025,DC,M,99,Dade County 4,DC4,992,784,23,0.029336735,Xestospongia muta,Porifera
2025,DC,M,99,Dade County 4,DC4,994,790,98,0.124050633,Branching Octocoral,Octocoral
2025,DC,M,99,Dade County 4,DC4,994,790,19,0.024050633,Cyanobacteria,Cyanobacteria
2025,DC,M,99,Dade County 4,DC4,994,790,11,0.013924051,Dictyota sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,994,790,1,0.001265823,Gorgonia ventalina,Octocoral
2025,DC,M,99,Dade County 4,DC4,994,790,2,0.002531646,Halimeda sp,Macroalgae
2025,DC,M,99,Dade County 4,DC4,994,790,3,0.003797468,Millepora alcicornis,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,994,790,1,0.001265823,Montastraea cavernosa,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,994,790,336,0.425316456,Other Macroalgae,Macroalgae
2025,DC,M,99,Dade County 4,DC4,994,790,38,0.048101266,Other Sponge,Porifera
2025,DC,M,99,Dade County 4,DC4,994,790,1,0.001265823,Porites astreoides,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,994,790,1,0.001265823,Stephanocoenia intersepta,Stony_Coral
2025,DC,M,99,Dade County 4,DC4,994,790,252,0.318987342,Substrate,Substrate
2025,DC,M,99,Dade County 4,DC4,994,790,3,0.003797468,Unconsolidated Substrate,Substrate
2025,DC,M,99,Dade County 4,DC4,994,790,24,0.030379747,Xestospongia muta,Porifera
2025,DC,N,6,Dade County 8,DC8,64,739,60,0.081190798,Branching Octocoral,Octocoral
2025,DC,N,6,Dade County 8,DC8,64,739,2,0.00270636,Dichocoenia stokesii,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,64,739,4,0.00541272,Gorgonia ventalina,Octocoral
2025,DC,N,6,Dade County 8,DC8,64,739,2,0.00270636,Millepora alcicornis,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,64,739,1,0.00135318,Montastraea cavernosa,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,64,739,1,0.00135318,Orbicella species,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,64,739,134,0.181326116,Other Macroalgae,Macroalgae
2025,DC,N,6,Dade County 8,DC8,64,739,36,0.048714479,Other Sponge,Porifera
2025,DC,N,6,Dade County 8,DC8,64,739,3,0.00405954,Palythoa caribaeorum,Zoanthidea
2025,DC,N,6,Dade County 8,DC8,64,739,1,0.00135318,Porites astreoides,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,64,739,493,0.667117727,Substrate,Substrate
2025,DC,N,6,Dade County 8,DC8,64,739,2,0.00270636,Unconsolidated Substrate,Substrate
2025,DC,N,6,Dade County 8,DC8,62,749,120,0.160213618,Branching Octocoral,Octocoral
2025,DC,N,6,Dade County 8,DC8,62,749,3,0.00400534,Crustose Coralline Algae,Substrate
2025,DC,N,6,Dade County 8,DC8,62,749,1,0.001335113,Cyanobacteria,Cyanobacteria
2025,DC,N,6,Dade County 8,DC8,62,749,1,0.001335113,Dictyota sp,Macroalgae
2025,DC,N,6,Dade County 8,DC8,62,749,9,0.012016021,Gorgonia ventalina,Octocoral
2025,DC,N,6,Dade County 8,DC8,62,749,2,0.002670227,Millepora alcicornis,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,62,749,299,0.399198932,Other Macroalgae,Macroalgae
2025,DC,N,6,Dade County 8,DC8,62,749,27,0.036048064,Other Sponge,Porifera
2025,DC,N,6,Dade County 8,DC8,62,749,1,0.001335113,Stephanocoenia intersepta,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,62,749,234,0.312416555,Substrate,Substrate
2025,DC,N,6,Dade County 8,DC8,62,749,52,0.069425901,Unconsolidated Substrate,Substrate
2025,DC,N,6,Dade County 8,DC8,61,801,99,0.123595506,Branching Octocoral,Octocoral
2025,DC,N,6,Dade County 8,DC8,61,801,39,0.048689139,Cyanobacteria,Cyanobacteria
2025,DC,N,6,Dade County 8,DC8,61,801,1,0.001248439,Dichocoenia stokesii,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,61,801,1,0.001248439,Encrusting Octocoral,Octocoral
2025,DC,N,6,Dade County 8,DC8,61,801,7,0.008739076,Gorgonia ventalina,Octocoral
2025,DC,N,6,Dade County 8,DC8,61,801,1,0.001248439,Halimeda sp,Macroalgae
2025,DC,N,6,Dade County 8,DC8,61,801,1,0.001248439,Millepora alcicornis,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,61,801,9,0.011235955,Montastraea cavernosa,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,61,801,327,0.4082397,Other Macroalgae,Macroalgae
2025,DC,N,6,Dade County 8,DC8,61,801,23,0.028714107,Other Sponge,Porifera
2025,DC,N,6,Dade County 8,DC8,61,801,3,0.003745318,Siderastrea siderea,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,61,801,290,0.362047441,Substrate,Substrate
2025,DC,N,6,Dade County 8,DC8,63,801,87,0.108614232,Branching Octocoral,Octocoral
2025,DC,N,6,Dade County 8,DC8,63,801,1,0.001248439,Crustose Coralline Algae,Substrate
2025,DC,N,6,Dade County 8,DC8,63,801,4,0.004993758,Cyanobacteria,Cyanobacteria
2025,DC,N,6,Dade County 8,DC8,63,801,10,0.012484395,Gorgonia ventalina,Octocoral
2025,DC,N,6,Dade County 8,DC8,63,801,6,0.007490637,Millepora alcicornis,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,63,801,351,0.438202247,Other Macroalgae,Macroalgae
2025,DC,N,6,Dade County 8,DC8,63,801,21,0.026217228,Other Sponge,Porifera
2025,DC,N,6,Dade County 8,DC8,63,801,4,0.004993758,Siderastrea siderea,Stony_Coral
2025,DC,N,6,Dade County 8,DC8,63,801,290,0.362047441,Substrate,Substrate
2025,DC,N,6,Dade County 8,DC8,63,801,27,0.033707865,Unconsolidated Substrate,Substrate
2025,BC,M,88,Broward County 2,BC2,882,817,37,0.045287638,Branching Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,882,817,1,0.00122399,Colpophyllia natans,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,882,817,454,0.555691554,Cyanobacteria,Cyanobacteria
2025,BC,M,88,Broward County 2,BC2,882,817,7,0.008567931,Encrusting Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,882,817,24,0.029375765,Halimeda sp,Macroalgae
2025,BC,M,88,Broward County 2,BC2,882,817,12,0.014687882,Other Macroalgae,Macroalgae
2025,BC,M,88,Broward County 2,BC2,882,817,26,0.031823745,Other Sponge,Porifera
2025,BC,M,88,Broward County 2,BC2,882,817,2,0.00244798,Palythoa caribaeorum,Zoanthidea
2025,BC,M,88,Broward County 2,BC2,882,817,1,0.00122399,Polychaetes,Others
2025,BC,M,88,Broward County 2,BC2,882,817,1,0.00122399,Stephanocoenia intersepta,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,882,817,238,0.29130967,Substrate,Substrate
2025,BC,M,88,Broward County 2,BC2,882,817,3,0.003671971,Unconsolidated Substrate,Substrate
2025,BC,M,88,Broward County 2,BC2,882,817,11,0.013463892,Xestospongia muta,Porifera
2025,BC,M,88,Broward County 2,BC2,884,824,38,0.046116505,Branching Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,884,824,209,0.253640777,Cyanobacteria,Cyanobacteria
2025,BC,M,88,Broward County 2,BC2,884,824,16,0.019417476,Encrusting Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,884,824,1,0.001213592,Madracis decactis,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,884,824,1,0.001213592,Millepora alcicornis,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,884,824,2,0.002427184,Orbicella species,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,884,824,61,0.074029126,Other Macroalgae,Macroalgae
2025,BC,M,88,Broward County 2,BC2,884,824,32,0.038834951,Other Sponge,Porifera
2025,BC,M,88,Broward County 2,BC2,884,824,2,0.002427184,Polychaetes,Others
2025,BC,M,88,Broward County 2,BC2,884,824,5,0.006067961,Porites astreoides,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,884,824,2,0.002427184,Siderastrea siderea,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,884,824,430,0.52184466,Substrate,Substrate
2025,BC,M,88,Broward County 2,BC2,884,824,25,0.030339806,Xestospongia muta,Porifera
2025,BC,M,88,Broward County 2,BC2,883,864,36,0.041666667,Branching Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,883,864,1,0.001157407,Crustose Coralline Algae,Substrate
2025,BC,M,88,Broward County 2,BC2,883,864,372,0.430555556,Cyanobacteria,Cyanobacteria
2025,BC,M,88,Broward County 2,BC2,883,864,1,0.001157407,Dictyota sp,Macroalgae
2025,BC,M,88,Broward County 2,BC2,883,864,14,0.016203704,Encrusting Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,883,864,28,0.032407407,Halimeda sp,Macroalgae
2025,BC,M,88,Broward County 2,BC2,883,864,2,0.002314815,Montastraea cavernosa,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,883,864,23,0.02662037,Other Macroalgae,Macroalgae
2025,BC,M,88,Broward County 2,BC2,883,864,30,0.034722222,Other Sponge,Porifera
2025,BC,M,88,Broward County 2,BC2,883,864,1,0.001157407,Palythoa caribaeorum,Zoanthidea
2025,BC,M,88,Broward County 2,BC2,883,864,1,0.001157407,Porites astreoides,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,883,864,1,0.001157407,Stephanocoenia intersepta,Stony_Coral
2025,BC,M,88,Broward County 2,BC2,883,864,283,0.327546296,Substrate,Substrate
2025,BC,M,88,Broward County 2,BC2,883,864,50,0.05787037,Unconsolidated Substrate,Substrate
2025,BC,M,88,Broward County 2,BC2,883,864,21,0.024305556,Xestospongia muta,Porifera
2025,BC,M,88,Broward County 2,BC2,881,882,49,0.055555556,Branching Octocoral,Octocoral
2025,BC,M,88,Broward County 2,BC2,881,882,312,0.353741497,Cyanobacteria,Cyanobacteria
2025,BC,M,88,Broward County 2,BC2,881,882,7,0.007936508,Encrusting Octocoral,Octocoral
